පංචාංගය,"almanac,ephemeris",
පංචාණ්ඩප,pentacarpellary,
පංචාණුක,quinquemolecular,
පංචායත්,panchayat,
පංචාස්‍රය,pentagon,
පංචාසූය,pentagon,
පංචෝඩය,pentode,
පංජර-කණිකා,grana,
පංජරය,stroma,
පංති-කාමරය,school-room,
පංති-වශයෙන්-බෙදනවා,classify,
පංතිය,"class,denomination",
පක්ෂ,alar,
පක්ෂ-කාණ්ඩය,bloc,
පක්ෂ-තුනක්-ඇති,triple,
පක්ෂ-දෙකක්-අතර,bipartisan,
පක්ෂ-දෙකක්-ඇති,bilateral,
පක්ෂ-බව-දැක්වීම,demonstration,
පක්ෂ-භජනයක්,favour,
පක්ෂකය,pinna,
පක්ෂග්‍රාහිත්වය,partiality,
පක්ෂග්‍රාහියා,camp-follower,
පක්ෂග්‍රාහී,"biased,partial,partisan,sectarian",
පක්ෂඝාත-කරනවා,paralyze,
පක්ෂච්ඡේද,pinnatisect,
පක්ෂධරයා,protagonist,
පක්ෂපාත,"leal,loyal,trusty,TRUE",
පක්ෂපාතකම,"loyalty,prejudice",
පක්ෂපාතව,truly,
පක්ෂපාතිත්වය,"allegiance,bias,loyalty",
පක්ෂපාතී,"biassed,partial,preferential",
පක්ෂපාද,aliped,
පක්ෂපාදය,aliped,
පක්ෂභජනය,"bias,favouritism,partiality,partisan,partisanship,sectarianism",
පක්ෂභජනයෙහි-යෙදී,partially,
පක්ෂ්ම,palpebral,
පක්ෂ්මඝාතය,cycloplegia,
පක්ෂමචාරි,ciliograde,
පක්ෂ්මධර,ciliated,
පක්ෂ්මධරයා,ciliate,
පක්ෂ්මය,"cilium,eye-lid",
පක්ෂමාකාර,ciliform,
පක්ෂමාන,alate,
පක්ෂමිකාව,ciliola,
පක්ෂ්මිධර,ciliated,
පක්ෂ්මීය,ciliary,
පක්ෂය,"ala,alternative,camp,caste,cause,fortnight,part,party,party,side,wing",
පක්ෂය-වෙනස්-කිරීම,convert,
පක්ෂය-හැරයන්නා,apostate,
පක්ෂයක්-නොගත්,disinterested,
පක්ෂයක්-වෙනුවෙන්-සටනට-ඉදිරිපත්-වෙනවා,champion,
පක්ෂයකට-පමණක්-අයත්,exclusive,
පක්ෂයට-ඇති-ළැදිකම,party-spirit,
පක්ෂයි,aye,
පක්ෂව-කථා-කරනවා,advocate,
පක්ෂව-කථා-කිරීම,advocacy,
පක්ෂව-සිටිනවා,favour,
පක්ෂවත්,"empennatus,pennate,pinnate",
පක්ෂවාදි-බව,championship,
පක්ෂවාදියා,"advocate,partisan",
පක්ෂාකාර-නාරටි-සහිත,feather-veined,
පටපටනය,"patter,sputtering",
පටපණුවන්-ඇති-කිරීම,sericulture,
පටපණුවා,cocoon,
පටපැනුම,scob,
පටපිළියෙන්-තැනූ,silky,
පටබඳිනවා,dub,
පටබැඳි,"belted,laureate",
පටබැඳි-නමක්-ඇති,titled,
පටබැඳිනාමය,title,
පටය,"film,ply,reel,strand,tape",
පටරෙදි-වර්ගයක්,crane,
පටල,membrane,
පටලනවා,"complicate,confuse,entangle",
පටලමය,membranous,
පටලය,"cloud,cataract,cover,film,haze,hymen,lamina,layer,membrane,nebula",
පටලවනවා,"complicate,confuse,entangle,involve,muddle,ravel,tangle",
පටලාකාර,filmy,
පටලැවිල්ල,"fix,hugger-mugger,mess,problem",
පටලැවිල්ලෙන්-බේරීම,disentaglement,
පටලැවීම,"cluttering,implication",
පටලැවුණු,tangly,
පටලැවෙනවා,"ravel,tangle",
පටලේන්සුව,"bandana,bandanna",
පටවනය,loader,
පටවනලද-බඩු,lading,
පටවනවා,"heap,load",
පටවාගෙන-යනවා,cart,
පටස්-ගාලා,quickly,
පටහකය,tympanum,
පටහත්වය,tympanites,
පටහය,"drum,tabour,tympanum",
පටහැනි,"adverse,contrary,contradictive,contradictory,inconsistent",
පටහැනි-වෙනවා,contravene,
පටහැනිව-කථා-කරනවා,gainsay,
පටහැනිවීම,contradiction,
පටාකූර,respective,
පටාස්-හඩ,wham,
පටි,belting,
පටි-අල්ලා-මහනවා,braid,
පටි-කඩනවා,demote,
පටි-කප්පිය,rigger,
පටි-තීරුවකින්-වෙළනවා,tape,
පටි-දමා-බඳිනවා,lace,
පටි-දැමීම,banding,
පටි-බදාම,dressing,
පටි-යොදනවා,brace,
පටි-ලෑම,"banding,bonding,shipping",
පටිකරුව,fork,
පටිගත-කරන-ලද-වචන-නැවත-ඇසිය-හැකි-යන්ත්‍රය,dictaphone,
පටිච්චසමුප්පාදය,anger,
පටිපණුවා,tapeworm,
පටිපාටි-සංඛ්‍යාතිය,order-statistic,
පටිපාටිකරය,"interlocutory,proceeding",
පටිපාටිය,"adjectival,order,ordering,procedure",
පටිපාටීය,procedure,
පටිභාන,understandable,
පටිය,"cleat,band,bar,belt,binding,brace,strap,string,strip,tape,vitta",
පටියක-එල්ලී-ගමන්-කරන්නා,strap-hanger,
පටියක්-පළඳනවා,belt,
පටියක්-බඳිනවා,belt,
පටියකින්-බඳිනවා,fillet,
පටියකින්-වෙළනවා,bandage,
පටියෙන්-තැළීම,strapping,
පටියෙන්-පහර-දෙනවා,belt,
පටියෙන්-බඳිනවා,strap,
පටියෙන්-වෙළනවා,strap,
පටිරෙදි,belting,
පටිවාත,lee-ward,
පටිවේධය,realisation,
පටිහැඩ,lorate,
පටු,"narrow,parochial,small,strait",
පටු-ඇඳ,"bunk,cot",
පටු-කරනවා,narrow,
පටු-කල්පනා-ඇති,"insular,suburban",
පටු-කල්පනාව,insularity,
පටු-කැපීම,slitting,
පටු-කැපුම,slit,
පටු-කිරීම,narrowing,
පටු-කොඩිය,"pennant,pennon",
පටු-තුඩුව,bill,
පටු-පටිය,tape,
පටු-පාර,"alley,bridle-path,bridle-road,bridle-way,lane",
පටු-රාක්කය,ledge,
පටු-ලෙස-විවේචනය-කරනවා,niggle,
පටු-විවරය,slit,
පටු-වෙනවා,narrow,
පටු-සමුද්‍රසන්ධිය,narrows,
පටුකම,bottleneck,
පටුත්වය,experience,
පටුත්වයක්-නැති,unworkmanlike,
පටුතුඩුව,bill,
පටුදොර,bottleneck,
පටුන,"city,contents,content,cotents,port",
පටුබව,narrowness,
පටුබුද්ධික,insulation,
පටුබුද්ධිකත්වය,insularity,
පටුමඟ,alley,
පඨන-මාත්‍ර-මතකය,rom,
පඩංගුව,rag,
පඩත්තලයා,vulgar,
පඩය,fart,
පඩව්ව,"barge,raft",
පඩි-උස,riser,
පඩි-දෙන-දිනය,pay-day,
පඩි-පෙළ,"companionway,stair,stairs",
පඩි-වැඩි-වීම,increment,
පඩික්කම,"spitoon,spittoon",
පඩිනවා,fart,
පඩිපත,payroll,
පඩිපෙළ,steps,
පඩිමාකඩ,plan,
පඩිමාව,plan,
පඩිය,"pay,salary,screw,sill,step,stipend,weight,wage",
පණ,"die,life",
පණ-ඇති,"alive,live",
පණ-තියනවා,temper,
පණ-දෙන,animate,
පණ-දෙනවා,animate,
පණ-නැති,"numb,spineless,torpid",
පණ-නැති-වෙනවා,die,
පණ-පදම්-කරනවා,temper,
පණ-පදම්-කළ,tempered,
පණ-පදම්-කිරීම,tempering,
පණ-පිහිටුවනවා,revive,
පණ-පෙවීම,tempering,
පණ-පෙවුම,tempering,
පණ-පොවනවා,"anneal,case-harden,temper",
පණගැන්වීම,animation,
පණ්ඩකත්වය,eunuchism,
පණ්ඩකයා,eunuch,
පණ්ඩිත,"erudite,learned,wise",
පණ්ඩිතගෝචර,scholarly,
පණ්ඩිතමන්‍යයා,pedant,
පණ්ඩිතම්මන්‍යයා,"charlatan,pedant",
පණ්ඩිතමානී-බව,pedantry,
පණ්ඩිතයන්-පිළිබඳ-වූ,scholastic,
පණ්ඩිතයා,"clerk,litterateur,pandit,pundit,savant,scholar",
පණත,"act,commandment",
පණනදායකයා,pawner,
පණනය-කරනවා,pawn,
පණනලද්දා,pawnee,
පණපිටින්,alive,
පණම,panam,
පණ්‍යය,"commodity,merchandise,ware",
පණ්‍යා-වෘත්තිය,"prostitution,prostitution",
පණයුව,commodity,
පණහ,fifty,
පණික්කියා,barber,
පණිතය,pawn,
පණිවිඩකරුවා,courier,
පණිවිඩකාරයා,runner,
පණිවිඩය,"message,message",
පණිවුඩ-කාරයා,"harbinger,messenger",
පණිවුඩ-යවනවා,cable,
පණිවුඩ-හුවමාරුව,communication,
පණිවුඩකරුවා,courier,
පණිවුඩකාරයා,courier,
පණිවුඩය,"communication,message,signal,word",
පණු-ගුල,worm-hole,
පණු-පණුකැවිල්ල,ring-worm,
පණු-වැනි,helminthoid,
පණු-හැඩ,vermiform,
පණු-හැඩැති,vermicular,
පණු-හිල,worm-hole,
පණු-හොරි,scabies,
පණුකැවිල්ල,"canker,eczema,ring-worm,ringworm",
පණුනාශකය,vermicide,
පණුපස්,worm-cast,
පණුවන්-නසන-ඖෂධය,vermicide,
පණුවන්-නිසා-ශුෂ්ක-රටවල-ඇති-වන-රෝගයක්,bilharzia,
පණුවන්-මෙන්-දඟලනවා,squirm,
පණුවන්-සහිත,wormy,
පණුවා,worm,
පතල්-කරුවා,miner,
පතල්-කාරයා,miner,
පතල්-කැණීම,mining,
පතල්-තලාඳය,"bunton,divider",
පතල්-මිදුල,pithead,
පතල්-රිය,car,
පතල්-වායුව,"firedamp,methane",
පත්ලක්-නැති,fathomless,
පතල්කරුවා,miner,
පතලය,"mine,pit,quarry",
පතල්වල,shaft,
පත්වීම,"appointment,placement",
පත්වීම්-ලාභියා,appointee,
පතස,hollow,
පතහ,"cavity,pit,pond",
පතළ,well-known,
පතළ-කර-හරිනවා,disseminate,
පතළ-කරනවා,"advertise,blayon,blaze,propagate",
පතළ-වීම,currency,
පතළ-වූ-කාලය,currency,
පතළව,abroad,
පතා,well-known,
පතාක-දලය,"petal,standard",
පතාකය,"banderole,banner,streamer,vexillum",
පතාකාව,"pennant,pennon",
පතාකිය,vexillary,
පතාගය,rix-dollar,
පතාපවත්,majestic,
පති-ඔර්ලෝසුව,master-clock,
පති-කපාටය,master-valve,
පති-ස්පන්දය,master-pulse,
පතික්‍රියාකාරකය,reactor,
පතිකුල,covert,
පතිකුලත්වය,coverture,
පතිත-වෙනවා,fall,
පතිතුලනය,counterpoise,
පතිනිය,wife,
පතිනිවත-රකින,chaste,
පතිමානකතාව,normality,
පතියෝජනය,accommodation,
පතිවත,chastity,
පතිවත-නොරක්නා,unchaste,
පතිවත-නොරකින,unfaithful,
පතිවත-නොරකින-ස්ත්‍රීගේ-ස්වාමිපුරුෂයා,cuckold,
පතිවත-රකින,chaste,
පතිවත්දම්-රකින,chaste,
පතිව්‍රතය,chastity,
පතිව්‍රතාව,"chastity,honour",
පතීවෘතාව,fidelity,
පතුර,"cleat,chip,chipping,flake,jag,shiver,sliver,splint,splinter,strap,tag",
පතුරනය,spreader,
පතුරනවා,distribute,
පතුරවනවා,"communicate,launch",
පතුරු-කැඩෙනවා,chip,
පතුරු-කිරීම,spallation,
පතුරු-ගල,schist,
පතුරු-ගහනවා,"chip,peel,scold",
පතුරු-ගැසීම,splintering,
පතුරු-ගැහෙනවා,scale,
පතුරු-ජනේලය,"lout,louver,louvre",
පතුරු-මූට්ටු-ලෑම,fishing,
පතුරු-යනවා,"chip,flake,spall",
පතුරු-සහිත,slatted,
පතුරුවන,communicative,
පතුරුවන්නා,communicant,
පතුරුවනවා,"circulate,broadcast,bruit,communicate,diffuse,flash,propagate,shed,spread,suffuse",
පතුරුවීම,spallation,
පතුල,"base,bottom,root,sole",
පතුල්-ගල,ledge,
පතුල්-ගල්-තලය,bedrock,
පතුල්-තහඩුව,sole-plate,
පතුල්-යිස්ට්,bottom-yeast,
පතුල්-ලැකිය,bottomtrace,
පතුලක්-නැති,abysmal,
පතුලක්-නැති-ගැඹුර,abyss,
පතුලක්-නැති-විවරය,abyss,
පතුල්මාලය,basement,
පතුවළ,shaft,
පතුවැල,swab,
පතුළ,ground,
පතොක්,cactus,
පතොක්-ආකාර,cactiform,
පතොක්-වර්ගයේ-ගස්,cactus,
පතොක්-වර්ගයේ-ශාක,mescal,
පතොක්-වැනි,cactaceous,
පතෝල,"snake-gourd,snakegourd",
පථය,"locus,path,road,track,tract,way",
පදිංචිකාරයා,"dweller,inmate,occupant,occupier,resident",
පදිංචිය,"house,home,occupation,occupancy,place",
පදිංචිය-පිළිබඳ,residential,
පදිංචිය-වෙනස්-කරනවා,move,
පදිංචියක්-නැති,"uninhabited,unoccupied",
පදිංචියට-යෝග්‍ය,residential,
පදිංචියට-සුදුසු-ගෘහය,messuage,
පදිංචිව-සිටිනවා,"dwell,reside",
පදිංව-ස්ථානය,"diggings,digs",
පදිංවකාරයා,"denizen,settler",
පදිංවය,"dwelling,residence",
පදිංවිව-සිටින,resident,
පදික,walking,
පදික-වේදිකාව,pavement,
පදිකය,pedal,
පදිකයා,pedestrian,
පදිකවේදිකාව,pavement,
පදිඤ්ච්ව-සිටිනවා,inhabit,
පදිඤ්වය,quarters,
පදිඤ්වයට-නුසුදුසු,inhospitable,
පදිනවා,"oar,row",
පන,"again,re",
පන්,"reed,rush",
පන්-වර්ගයක්,"bulrush,flag,sedge",
පනත,"article,bill,enactment,institute",
පන්තලෝනා,pantaloon,
පන්ති-කාමරය,classroom,
පන්ති-පතිතයා,de-classe,
පන්තිය,"class,group,standard",
පන්තිවලට-බෙදීම,classification,
පන්තිවලට-බෙදූ,classed,
පන්ථ,road,
පන්ථක,"road,traveller",
පන්දම,"flambeau,torch",
පන්දම්කාරයා,toady,
පන්දමා,stooge,
පන්දලම,"bower,trellis",
පන්දු-ක්‍රිඩාව,cricket,
පන්දු-ක්‍රීඩකයා,batter,
පන්දු-ක්‍රීඩා-විශේෂයක්,bandy,
පන්දු-ක්‍රීඩාවක්,"bowls,cricket,rounders",
පන්දු-යවන-ක්‍රමයක්,googly,
පන්දු-යවන්නා,bowler,
පන්දු-යවනවා,bowls,
පන්දු-රකිනවා,field,
පන්දු-සවරය,"over,overly",
පන්දුව,"ball,bowl,cheese",
පන්දුව-යවනවා,bowl,
පන්දුවට-පහර-දීම,batting,
පන්දුවට-පහර-දෙන්නා,batsman,
පන්න,gear,
පන්නකාමය,fad,
පන්නනවා,expel,
පන්නම්,wearing,
පන්නය,"fashion,fad,mode,style,vogue",
පන්නය-බාල-කිරීම,annealing,
පන්නරය,temper,
පන්නරය-තැබීම,tempering,
පන්නරය-බාල-කරනවා,anneal,
පනයම,graft,
පනරාවර්තකය,repeater,
පනවනවා,"arrange,enact,establish,institute,lay,ordain,pass,promulgate",
පන්සල,"monastery,temple",
පන්හිද-වැනි-දේ,style,
පන්හිඳ,"style,stylus",
පනාමැඩියා,sole,
පනාරොඩු,noils,
පනාරෝද-දණ්ඩ,camshaft,
පනාරෝදය,cam,
පනාව,"comb,reed",
පනිට්ටුව,"bucket,pint",
පනිනවා,"hop,jump,leap,skip,spring",
පනිවුඩකරු,messenger,
පනේල-ලෑල්ල,match-board,
පනේල-වැද්දුම,panelling,
පඳුර,"clump,cluster,broom,bush,shrub,tuft",
පඳුරක්-වැනි,bushy,
පඳුරු,clustery,
පඳුරු-ආදිය,underwood,
පඳුරු-කොටකර-කපා-හැඩ-ගැන්වීම,topiary,
පඳුරු-ගොන්න,brake,
පඳුරු-දැමිම,tillering,
පඳුරු-ලන,clusterring,
පඳුරු-ලනවා,cluster,
පඳුරු-ලෑම,tillering,
පයිබ්‍රෝමාව,fribroma,
පයිරනොමිසෙටේස්,pyrenomycetes,
පයිරනොයිඩය,pyrenoid,
පයිරනෝස්,pyranose,
පයිරීත්‍රම්,pyrethrum,
පයිරුපාසනය,association,
පයිරොබෝරේට්,pyroborate,
පයිරෝසියාව,pyroxis,
පයිලේරියාව,filaria,
පයිලොකාපින්,pilocarpine,
පයිලොරසය,pylorus,
පයේ-ඇඟිල්ල,toe,
පයේ-ඇඟිලිවලින්-කරකැවෙනවා,pirouette,
පයේ-මාපටැඟිල්ල-ඉදිමීම,bunion,
පයෝධර,"cloud,breast",
පයෝධරය,breast,
පයෝනය,"pi-meson,pion",
පයෝලසය,chyle,
පර,"alien,bloody,faded,fremd,mongrel,other",
ප්‍ර,pro,
පර්-දැව,fir,
පර-බල්ලා,"cur,tike,tyke",
පරංගි,"parangi,portuguese,yaws",
පරංගියා,circuitous,
ප්‍රංශ,"franco,french",
ප්‍රංශ-කාසියක්,franc,
ප්‍රංශ-යුධහමුදාවේ-හිස්වැස්මක්,kepi,
ප්‍රංශ-රජුගේ-වැඩිමහල්-දියණිය,dauphiness,
ප්‍රංශ-රජුගේ-වැඩිමහල්-පුත්‍රයා,dauphin,
ප්‍රංශ-හා-ඉංග්‍රීසි-වචන-මිශ්‍ර-අපභ්‍රංශ-භාෂාව,franglais,
ප්‍රංශකාරයන්ගේ-ජාතිකගීතය,marseillaise,
ප්‍රංශයට-අයත්,french,
ප්‍රංශයේ-බ්‍රුණ්ඩි-වර්ගයක්,cognac,
ප්‍රංශයේ-රාජ්‍ය-සලකුණ,fleur-de-lis,
ප්‍රංශයේ-සාදන-වයින්-වර්ගයක්,beaujolais,
ප්‍රංශයේ-සාදන-සුදු-හා-රතු-වයින්,bordeaux,
ප්‍රංශයේ-සිටි-රහස්-යුද්ධහමුදාවක්,maquis,
ප්‍රංශු,"famous,tall",
ප්‍රංසයට-අයත්,gallic,
ප්‍රංසවාදය,harmony,
පරක්කු,late,
පරක්කු-වී,late,
පරක්කු-වුණ,latish,
පරක්කුව,"delay,wait",
ප්‍රකට-කරනවා,"blaze,disclose,exhibit,manifest,publicise,publish,reveal",
ප්‍රකට-චෝදනාව,denunciation,
ප්‍රකට-ලෙස,avowedly,
ප්‍රකට-වූ,confessed,
ප්‍රකට-වෙනවා,beknown,
ප්‍රකට-සේ-කියනවා,avow,
ප්‍රකටත්වය,publicity,
ප්‍රකටව,"clearly,conspicuously,patently,sensibly",
ප්‍රකටවම,markedly,
ප්‍රකටවම-වැරදි,blatant,
ප්‍රකටීකරණය,publication,
ප්‍රකටීකරණය-කරනවා,publish,
ප්‍රක්ටෝස්,fructose,
ප්‍රකණ්ඩනය,"presect,prosect",
ප්‍රකම්පනය,"pervibration,shivering,trembling",
ප්‍රකරණය,"dissertation,exposition",
ප්‍රක්‍රමණය,"progradation,programming",
ප්‍රක්‍රමය,"mode,order,programme",
ප්‍රකර්ෂණය,traction,
ප්‍රකර්ෂය,"excess,speciality",
ප්‍රක්‍රියනය,processing,
ප්‍රකලනය,depredation,
ප්‍රකල්පක,constructive,
ප්‍රකල්පනය,"contemplation,deliberation",
ප්‍රකල්පිත,planned,
පර්ක්ලෝරයිඩ්,perchloride,
ප්‍රක්ෂාලකය,eluant,
ප්‍රක්ෂාලනය,"cleaning,elution,washing",
ප්‍රක්ෂාලිතය,eluate,
ප්‍රක්ෂිප්ත,"deposited,projected,thrown",
ප්‍රක්ෂේප,ballistic,
ප්‍රක්ෂේප-කරනවා,project,
ප්‍රක්ෂේපකය,projector,
ප්‍රකාශකයා,"announcer,declarant,exponent,herald,publisher",
ප්‍රකාශකාමී,photophilous,
ප්‍රකාශගති,photodynamic,
ප්‍රකාශචලනය,photokinesis,
ප්‍රකාශචාලක,photokinetic,
ප්‍රකාශජනක,photogenic,
ප්‍රකාශතානය,phototonus,
ප්‍රකාශතානික,phototonic,
ප්‍රකාශද,"phosphor,phosphorus",
ප්‍රකාශන,"publishing,statements",
ප්‍රකාශන-ආරක්ෂාව,protection,
ප්‍රකාශන-පූර්ව-සූවකරණය,pre-cataloguing,
ප්‍රකාශන-විස්තරය,imprint,
ප්‍රකාශන-හිමිකම,copyright,
ප්‍රකාශන-හොරකම්,piracy,
ප්‍රකාශනය,"announcement,communication,declaration,exposition,expression,manifesto,notice,proclamation,publication,revelation,statement",
ප්‍රකාශනය-කරනවා,publish,
ප්‍රකාශනවාදය,expressionism,
ප්‍රකාශපෝෂය,phototrophy,
ප්‍රකාශමානය,photometer,
ප්‍රකාශමිතික,photometric,
ප්‍රකාශමිතිය,photometry,
ප්‍රකාශයට-පත්-කිරීම,publish,
ප්‍රකාශයට-පැමිණවීම,"issue,manifestation",
ප්‍රකාශයට-පැමිණීම,manifestation,
ප්‍රකාශයට-පැමිණෙනවා,appear,
ප්‍රකාශයෙන්,confessedly,
ප්‍රකාශරූපනය,photomorphosis,
ප්‍රකාශවිද්‍යුත්මානය,photoelectrometer,
ප්‍රකාශවිද්‍යුතය,photoelectricity,
ප්‍රකාශවී,photobiotic,
ප්‍රකාශවීම,manifestation,
ප්‍රකාශසංවේදිතාව,phototonus,
ප්‍රකාශාවර්තනය,phototropism,
ප්‍රකාශාවර්තිතාව,photoperiodism,
ප්‍රකාශිත,"expresed,express,explicit,published",
ප්‍රකාහ-පත්‍රයකින්,chartering,
ප්‍රකිරකය,scatterer,
ප්‍රකිරණ,"scatter,scattering",
ප්‍රකිරණය,scattering,
ප්‍රකිරණය-වීම,scattering,
ප්‍රකිරණරේඛය,scattergram,
පරකීය,"alien,exoteric",
ප්‍රකීර්ණ,miscellianeous,
ප්‍රකීර්ණක,"diverse,miscellaneous,mixed",
ප්‍රකීර්තිය,reputation,
ප්‍රකුංචනය,wrench,
ප්‍රකුංචය,wrench,
ප්‍රකූර්චය,astragalus,
ප්‍රකෘත,prepared,
ප්‍රකෘති,"natural,normal,original,primitive,typical",
ප්‍රකෘති-ස්වභාවය,grain,
ප්‍රකෘති-ස්වභාවයට-පැමිණෙනවා,recover,
ප්‍රකෘති-සිහිය,sanity,
ප්‍රකෘතිප්‍රාපක,"elapse,elastic",
ප්‍රකෘතිමත්,"original,regenerate",
ප්‍රකෘතිමත්-කරනවා,"reform,repair,renovate,restore",
ප්‍රකෘතිමත්-කිරීම,reparation,
ප්‍රකෘතිමත්-වෙනවා,recuperate,
ප්‍රකෘතිය,"character,complexion,constitution,mentality,mettle,naturality,nature,root,spirit,theme",
ප්‍රකෘෂ්ට,outstanding,
ප්‍රකේවලත්වය,thing-in-itself,
ප්‍රකෝටිය,billion,
ප්‍රකෝප-වීම්-සහිතව-විටින්-විට-සෑදෙන-අපස්මාරය,catatonia,
ප්‍රකෝපකරනවා,enrage,
ප්‍රකෝපනය,"annoyance,provocation",
ප්‍රකෝපය,"anger,rage,wrath",
ප්‍රගණ්ඩය,humerus,
ප්‍රගණනය,"enumeration,tally",
ප්‍රගති-විද්‍යාව,"cinematics,kinematics",
ප්‍රජාතන්ත්‍රවාදය,democracy,
ප්‍රජාතන්ත්‍රවාදියා,democrat,
ප්‍රජාතන්ත්‍රවාදී,democratic,
ප්‍රජාතන්ත්‍රවාදී-ප්‍රජාතාන්ත්‍රික,democratic,
ප්‍රජාතාන්ත්‍රික,democratic,
ප්‍රජාතීය,generic,
ප්‍රජානන,cognition,
ප්‍රජානනය,cognition,
ප්‍රජාපති,"brahma,wife",
ප්‍රජාපාලනය,government,
ප්‍රජාපිඩනය,tyranny,
ප්‍රජාපීඩකයා,tyrant,
ප්‍රජාපීඩනය,"tyranny,tyrrany",
ප්‍රජායාපරිණත,protogynous,
ප්‍රජායාපරිණතය,proterogyny,
ප්‍රජායාපරිණතිය,"protogany,protogyny",
ප්‍රජාව,"community,gemeinschaft,offspring,people,progeny",
ප්‍රඥප්ත,"enacted,named",
ප්‍රඥප්තය,referent,
ප්‍රඥප්තිය,"charter,enactment,law,name,precept,referen",
ප්‍රඥා-සම්පත්තිය,wisdom,
ප්‍රඥාගෝචර,"politic,sensible",
ප්‍රඥාධික,sagacious,
ප්‍රඥාන්විත,prudent,
ප්‍රඥාප්තිය,"enactment,enclosure",
ප්‍රඥාපනය-කරනවා,pronounce,
ප්‍රඥාපනීය,referential,
ප්‍රඥාව,"erudition,insight,sophia,wisdom",
ප්‍රඥාවත්,"intelligent,wise",
ප්‍රඥාවන්ත,"intlligent,judicious,wise",
ප්‍රඥාවාදියෝ,sophists,
ප්‍රඥාසම්පන්න,wise,
ප්‍රටීකය,pratique,
පරණ,"ancient,old,shabby,thread-bare,threadbare",
පරණ-ඇඳුම්,duds,
පරණ-කඹ-කෑලි,junk,
පරණ-තාලේ,"corny,outmoded,outdated",
පරණ-නැව්කඳ,hulk,
පරණ-නොවන,ageless,
පරණ-යකඩ-කැබලි,"scrap-iron,scrapiron",
පරණ-රෙදි-ඉරා-ලැබගත්-නූල්,shoddy,
පරණ-රෙදි-ඉරා-සෑදූ-වස්ත්‍ර,shoddy,
පර්ණංග,ferns,
පර්ණකය,folium,
ප්‍රණත,prone,
ප්‍රණතිය,"disposition,propensity,worship",
ප්‍රණය,pleasure,
ප්‍රණ්‍ය,holy,
ප්‍රණයනය,"graduate,graduation",
ප්‍රණවාදී,animistic,
පර්ණාංග,fern,
පර්ණාංග-ශාකය,pteridophyte,
පර්ණාංගී,"filicinean,filicineous",
ප්‍රණාමය,"curtsey,curtsy,homage,obeisance,reverence,salaam,veneration",
ප්‍රණාලය,"conduit,duct,funnel,tube",
ප්‍රණාලිය,"catena,conduit,gutter",
ප්‍රණිත,graduated,
ප්‍රණිධිය,"aspiration,determination,volition",
ප්‍රණිපාතය,"prostration,veneration",
ප්‍රණීත,"delicious,rich,savoury,yummy",
ප්‍රණීත-ආහාර-පානාදිය,delicatedness,
ප්‍රණීත-රස-ගැල්වූ-පාන්-පෙත්ත,canape,
ප්‍රණීධානය,determination,
ප්‍රණෝදය,urge,
ප්‍රණෝදය-කරනවා,urge,
ප්‍රතක්ෂේපණය,rejection,
පරතන්ත්‍ර,defendent,
පරතන්ත්‍රතාව,heteronomy,
ප්‍රත්‍ය,suffixes,
ප්‍රත්‍යක,"single,sole",
ප්‍රත්‍යක්තිය,replication,
ප්‍රත්‍යකරණය,individuation,
ප්‍රත්‍යක්ෂ,"concrete,distinct,efficacious,evident,manifest,noticeable,patent,positive,safe,self-evident,tangible,transparent,unerring,visible",
ප්‍රත්‍යක්ෂ-කරනවා,prove,
ප්‍රත්‍යානීත,recalld,
ප්‍රත්‍යානුකම්පනය,antiresonance,
ප්‍රත්‍යානුපූරක,anticomplement,
ප්‍රත්‍යානුවේගී,parasympathetic,
ප්‍රත්‍යාබල-ආලිප්තය,stresscoat,
ප්‍රත්‍යාබලය,stress,
ප්‍රත්‍යාභාෂණය,retraction,
ප්‍රත්‍යාභාෂණය-කරනවා,retract,
ප්‍රත්‍යාභිඥානය,recognition,
ප්‍රත්‍යාම්ලය,antacid,
ප්‍රත්‍යාරම්භ-කරනවා,reset,
ප්‍රත්‍යාලපනය-කරනවා,recant,
ප්‍රත්‍යාලාපනය-කරනවා,recant,
ප්‍රත්‍යාවර්ත-ධාරාව,AC,
ප්‍රත්‍යාවර්තක,alternate,
ප්‍රත්‍යාවර්තකය,alternator,
ප්‍රත්‍යාවර්තන,alternating,
ප්‍රත්‍යාවර්තනය,"alternation,repulse,reversal,retroversion,reversion",
ප්‍රත්‍යාවර්තී,recurring,
ප්‍රත්‍යාවලෝකනය,"retrospect,retrospection",
ප්‍රත්‍යාවෘත,re-entrant,
ප්‍රත්‍යාවෘත්තිය,retrogression,
ප්‍රත්‍යාවේශනය,subrogation,
ප්‍රත්‍යාස්ථ,"elastic,resilient",
ප්‍රත්‍යාස්ථය,elastica,
ප්‍රත්‍යාස්ථාපනය,restitution,
ප්‍රත්‍යාස්ථිති,elastostatic,
ප්‍රත්‍යාස්ථිතිය,resilience,
ප්‍රත්‍යාසන්න,"close,contiguous,near",
ප්‍රත්‍යාසාදනය,re-infection,
ප්‍රත්‍යාසාරී,recidivist,
ප්‍රත්‍යාහරණය,extradition,
ප්‍රත්‍යෙක,individual,
ප්‍රත්‍යෙක-ශාස්ත්‍ර,idiographic,
ප්‍රත්‍යෙකය,individual,
ප්‍රත්‍යෙකයා,individual,
ප්‍රත්‍යෙකවාදය,individualism,
ප්‍රත්‍යෙක්ෂණය,retrospection,
